bow_P,bow_L,bow_V,bow_G,bow_A,bow_K,bow_Y,bow_I,bow_F,bow_Q,bow_R,bow_E,bow_S,bow_T,bow_H,bow_N,bow_D,bow_W,bow_M,bow_C,word2vec_0,word2vec_1,word2vec_2,word2vec_3,word2vec_4,word2vec_5,word2vec_6,word2vec_7,word2vec_8,word2vec_9,word2vec_10,word2vec_11,word2vec_12,word2vec_13,word2vec_14,word2vec_15,word2vec_16,word2vec_17,word2vec_18,word2vec_19,word2vec_20,word2vec_21,word2vec_22,word2vec_23,word2vec_24,word2vec_25,word2vec_26,word2vec_27,word2vec_28,word2vec_29,word2vec_30,word2vec_31,word2vec_32,word2vec_33,word2vec_34,word2vec_35,word2vec_36,word2vec_37,word2vec_38,word2vec_39,word2vec_40,word2vec_41,word2vec_42,word2vec_43,word2vec_44,word2vec_45,word2vec_46,word2vec_47,word2vec_48,word2vec_49,word2vec_50,word2vec_51,word2vec_52,word2vec_53,word2vec_54,word2vec_55,word2vec_56,word2vec_57,word2vec_58,word2vec_59,word2vec_60,word2vec_61,word2vec_62,word2vec_63,word2vec_64,word2vec_65,word2vec_66,word2vec_67,word2vec_68,word2vec_69,word2vec_70,word2vec_71,word2vec_72,word2vec_73,word2vec_74,word2vec_75,word2vec_76,word2vec_77,word2vec_78,word2vec_79,word2vec_80,word2vec_81,word2vec_82,word2vec_83,word2vec_84,word2vec_85,word2vec_86,word2vec_87,word2vec_88,word2vec_89,word2vec_90,word2vec_91,word2vec_92,word2vec_93,word2vec_94,word2vec_95,word2vec_96,word2vec_97,word2vec_98,word2vec_99
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06356127684315045,0.061642823119958244,0.052557422469059624,0.024165046711762745,0.014111862362672886,-0.06738827625910442,0.07651420806845029,0.17991752177476883,-0.11578470220168431,-0.12034320582946141,0.012927740501860777,-0.12639333059390387,-0.05467904731631279,0.01071296368415157,0.010288526847337684,-0.03897388403614362,0.08886392414569855,0.03938843930761019,-0.03609782891968886,-0.22232160965601602,0.022200829659899075,0.020017342021067936,0.1544977476199468,-0.015955673220256966,-0.025580555200576782,0.054894176622231804,-0.08204784120122592,0.05703856671849886,-0.047779312978188195,0.04692927747964859,0.0498817910750707,-0.06595867375532787,0.04882636790474256,-0.06826363876461983,-0.05393240104118983,0.061354126781225204,0.03850517049431801,0.003711501272240033,-0.041971947997808456,-0.03146471455693245,0.07633902629216512,-0.04121511057019234,-0.09254253158966701,0.09348600606123607,0.03382110595703125,-0.01734490638288359,-0.06696128100156784,-0.044433776289224625,0.0322609165062507,0.03439521603286266,0.0023910414214090756,-0.08199399585525195,0.002671000392486652,-0.033281948417425156,-0.03968766704201698,-0.04374568288524946,0.03175085720916589,-0.06942451869448026,0.0449605987717708,0.040739018470048904,-0.039219082022706665,-0.06063593924045563,0.1584874987602234,-0.0027757842714587846,-0.05859252562125524,0.11535783112049103,0.026822047618528206,0.12629548956950506,-0.1142564167579015,-0.00459329291091611,0.02626984256009261,0.13297294328610101,0.0864992340405782,0.05212509135405222,0.0638096071779728,0.050990620627999306,0.07945438226064046,0.017838873900473118,-0.0275320162375768,-0.08313713346918424,-0.11233032494783401,-0.03467369079589844,0.033627607549230255,0.0726309505601724,-0.0383505808810393,-0.07322654997309049,0.08964499086141586,-0.05300010864933332,0.018765507886807125,0.004475443274714053,0.07084175944328308,0.06923597181836764,0.05367368087172508,-0.021794480892519157,0.15309051175912222,0.041815159221490227,0.07524015630284946,-0.017825919203460217,0.0861455425620079,0.06302900984883308
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07958933462699254,0.07305607199668884,0.05831372241179148,0.03620629323025545,0.010887744836509228,-0.09038798262675603,0.08597989132006963,0.2184453308582306,-0.14088806758324304,-0.14574589828650156,0.01676507977147897,-0.14951236049334207,-0.0697349061568578,0.01634046280135711,0.010884376242756844,-0.03867708581189314,0.10791439314683278,0.04300711676478386,-0.0453951358795166,-0.26364172995090485,0.030604178085923195,0.022003343018392723,0.1794670671224594,-0.02322716514269511,-0.025642956296602886,0.058612436056137085,-0.0966074268023173,0.07686899478236835,-0.06083911408980688,0.055515372504790626,0.06037565693259239,-0.08086131513118744,0.060295709719260536,-0.08772925287485123,-0.0612812265753746,0.07589669028917949,0.05804015571872393,0.009365679308151206,-0.04632915370166302,-0.027040501435597736,0.08979248503843944,-0.04938213403026263,-0.11993344624837239,0.11184000223875046,0.04175323744614919,-0.01690473034977913,-0.08130783960223198,-0.04299417386452357,0.04778598869840304,0.04759564623236656,0.0011776379930476348,-0.08972654243310292,0.0049804023777445154,-0.03217830384771029,-0.042408887296915054,-0.04733551169435183,0.042321580151716866,-0.08111140752832095,0.05037317549188932,0.05718397597471873,-0.0438943567375342,-0.06247423713405927,0.1782653828461965,-0.009357270319014788,-0.06363687167565028,0.1349295824766159,0.03334586322307587,0.14714531103769937,-0.12324168781439464,-0.0034704191299776235,0.03423122192422549,0.1543029472231865,0.09946242471536,0.05495681489507357,0.07772197077671687,0.06215432162086169,0.09391013781229655,0.02280271550019582,-0.021082136159141857,-0.1050593579808871,-0.13445368905862173,-0.036573232462008796,0.043206632137298584,0.08335886398951213,-0.046632823844750725,-0.08684588223695755,0.0986521119872729,-0.060912286241849266,0.029589564849932987,0.005894667857016127,0.08391502499580383,0.0847108984986941,0.06453853224714597,-0.02264175781359275,0.18247835834821066,0.04578686381379763,0.07712755352258682,-0.0252198688685894,0.09787090122699738,0.07648213456074397
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06786473592122395,0.06980065256357193,0.056140308578809105,0.026338444091379642,0.008170687731762882,-0.08071709175904591,0.07899227117498715,0.20450741052627563,-0.13483615964651108,-0.13466056436300278,0.01671107703198989,-0.13952511052290598,-0.057194737096627556,0.011732629888380567,0.01391919112453858,-0.041324191416303314,0.10069755216439565,0.043698868403832115,-0.045520453403393425,-0.25007448593775433,0.024501768872141838,0.018425227763752144,0.16866922875245413,-0.02246219975252946,-0.027974272146821022,0.05540845915675163,-0.08428687105576198,0.0688331959148248,-0.05589742151399454,0.054252843062082924,0.051364575823148094,-0.07833840449651082,0.056408622612555824,-0.08170666173100471,-0.057152399172385536,0.06973201408982277,0.05264586706956228,0.005962382769212127,-0.04872211689750353,-0.030140498653054237,0.0777659739057223,-0.04548284038901329,-0.11153329660495122,0.11154831697543462,0.039300244922439255,-0.019984746041397255,-0.07786636427044868,-0.043159897128740944,0.039266882464289665,0.04184969142079353,-0.0038930575052897134,-0.08537641912698746,-1.5835588177045186e-06,-0.035754112526774406,-0.04251218711336454,-0.04634160672624906,0.035627723361055054,-0.07955659180879593,0.04642433548967043,0.05200635393460592,-0.03931595633427302,-0.06440119569500287,0.1696560059984525,-0.0054261994470531745,-0.06518230959773064,0.13155945390462875,0.029932166760166485,0.14240058014790216,-0.1196558599670728,-0.002961199924660226,0.035284616673986115,0.15090924253066382,0.09330475454529126,0.05601093793908755,0.07226050148407619,0.06869547938307126,0.09510834763447444,0.021216942307849724,-0.025863268102208774,-0.09592445567250252,-0.12227828552325566,-0.03463003287712733,0.03904678796728452,0.08090329046050708,-0.04764892409245173,-0.0795286384721597,0.09153316169977188,-0.05606654410560926,0.02994392377634843,0.006886251425991456,0.0822975089152654,0.07983509078621864,0.06143233304222425,-0.02031245579322179,0.16987576087315878,0.046351550767819084,0.07865929851929347,-0.026440805445114773,0.09619062393903732,0.06444847087065379
2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.06603489257395267,0.06690619078775246,0.05400050121049086,0.028756140886495512,0.011480664291108647,-0.07834661255280177,0.07901200590034325,0.19182284797231355,-0.12229326119025548,-0.1292459244529406,0.017022107883046072,-0.1323893629014492,-0.062398665895064674,0.014720161241712049,0.008680214484532675,-0.03507613018155098,0.09715731193621953,0.041714759543538094,-0.041285895742475986,-0.23224460830291113,0.02848286957790454,0.01866183492044608,0.16139638672272363,-0.020710881023357313,-0.025244188184539478,0.054016697530945144,-0.08305867823461692,0.06394979171454906,-0.05176527425646782,0.04934192138413588,0.050359953194856644,-0.07141600362956524,0.05202902046342691,-0.08078593450287978,-0.05333117643992106,0.06407101266086102,0.05132538452744484,0.006803651185085376,-0.04182709443072478,-0.025282205392916996,0.08007814859350522,-0.046376472959915795,-0.1026928573846817,0.09889724229772885,0.03798045093814532,-0.012445087040153643,-0.07267559630175431,-0.04136012805004915,0.040400383062660694,0.04023680556565523,0.0007120841037249193,-0.08228974416851997,0.003800812875851989,-0.03136002520720164,-0.03998509297768275,-0.04171969182789326,0.04000175651162863,-0.07119643626113732,0.041616296085218586,0.0504575123389562,-0.03956605587154627,-0.058848497147361435,0.15537151942650476,-0.006827334640547633,-0.05442757407824198,0.12245740244785945,0.02959465840831399,0.13066711773475012,-0.10974838584661484,-0.002670673498262962,0.028229836684962113,0.1338145099580288,0.08945386484265327,0.05169607264300188,0.06881539399425189,0.05373232780645291,0.08414939790964127,0.022022977160910766,-0.020822448345522087,-0.09145279539128144,-0.11976463596026103,-0.03194007836282253,0.03815789862225453,0.07013223258157571,-0.0410091190909346,-0.07525501089791457,0.09193285927176476,-0.05458679857353369,0.022531948362787563,0.0024226102783965566,0.07723788544535637,0.07227718022962411,0.056040399397412934,-0.021305694555242855,0.1578817367553711,0.04185379265497128,0.07179559767246246,-0.023818588349968195,0.08170926198363304,0.06909629205862682
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05834708238641421,0.056900100161631904,0.03916894644498825,0.017589759702483814,0.004327836291243632,-0.06354615092277527,0.06368209297458331,0.15514237930377325,-0.1066244716445605,-0.10764677574237187,0.008900476153939962,-0.10602447638909022,-0.05398249874512354,0.006872731610201299,0.009956908645108342,-0.03241845220327377,0.08026436467965443,0.03415542344252268,-0.032151502246658005,-0.19651771585146585,0.01949712975571553,0.015082654853661856,0.13847381373246512,-0.0098822385383149,-0.023165935650467873,0.047123923897743225,-0.07105253264307976,0.044644212971131005,-0.04087261110544205,0.04504618917902311,0.048901062458753586,-0.05769537389278412,0.04219062874714533,-0.06692332153518994,-0.04380686208605766,0.0571121039489905,0.035289060324430466,0.007880800869315863,-0.03679146245121956,-0.02754240358869235,0.07067422072092693,-0.0433810663719972,-0.08129308621088664,0.08351655552784602,0.03170522674918175,-0.014913425548002124,-0.06331399704019229,-0.036521246656775475,0.03305475475887457,0.028015563264489174,0.0008210720067533354,-0.07283623640735944,0.0020485047716647387,-0.02238941565155983,-0.04052154968182246,-0.03515734399358431,0.03298600949347019,-0.06533087665836017,0.03172261826694012,0.03534423808256785,-0.025086859862009685,-0.04857807978987694,0.13886394103368124,-0.002409545394281546,-0.04406391580899557,0.10199157396952312,0.024889119900763035,0.11176544427871704,-0.09575551996628444,-0.008702175691723824,0.02369581100841363,0.11556787540515263,0.07268162568410237,0.04837137833237648,0.06121647730469704,0.052151269589861236,0.06680831188956897,0.023619233320156734,-0.017811006555954616,-0.0725827453037103,-0.09247057636578877,-0.03460047642389933,0.03198958374559879,0.05923092613617579,-0.03322957704464594,-0.06630614027380943,0.07745429376761119,-0.03817117090026537,0.017472663273413975,0.0009684337225432197,0.06844764451185863,0.06662577266494434,0.04214553038279215,-0.017913469734291237,0.1317308098077774,0.03440452739596367,0.06546094392736752,-0.023396546641985577,0.07083456218242645,0.055895764380693436
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05339007172733545,0.05362944211810827,0.03719938825815916,0.02336934208869934,0.004866842529736459,-0.06065442319959402,0.06137106101959944,0.1492646224796772,-0.10035768337547779,-0.1037100562825799,0.010736934607848525,-0.10205716174095869,-0.04752754094079137,0.009688738384284079,0.010027827986050397,-0.026682949624955654,0.08120329771190882,0.030021325452253222,-0.030419541522860527,-0.19042237289249897,0.020798443350940943,0.017099866876378655,0.12642075773328543,-0.013580383500084281,-0.020749804563820362,0.04604428354650736,-0.07114181760698557,0.04693251894786954,-0.039537427481263876,0.04217483988031745,0.045632032211869955,-0.054283494129776955,0.043340484611690044,-0.05975724570453167,-0.04684187192469835,0.055681388825178146,0.03198767499998212,0.005771762022050098,-0.03695083409547806,-0.02486162632703781,0.06632216274738312,-0.03484668745659292,-0.07661835942417383,0.08224537875503302,0.030551721341907978,-0.012748847308102995,-0.061466317623853683,-0.037516552954912186,0.03383970865979791,0.030449047219008207,-0.0016140155348693952,-0.06618577241897583,-0.002153307606931776,-0.02409024490043521,-0.03342748153954744,-0.034121547592803836,0.02868342911824584,-0.05981793534010649,0.036631506867706776,0.03615836938843131,-0.028234658297151327,-0.046959249302744865,0.13245267234742641,-0.001528788823634386,-0.044971161521971226,0.09771489724516869,0.020739580038934946,0.10368222184479237,-0.09108459949493408,-0.00702677306253463,0.02227398194372654,0.11116780433803797,0.06816449575126171,0.04061894305050373,0.05742156645283103,0.04615428112447262,0.06918450072407722,0.021288198186084628,-0.016239092219620943,-0.07219934649765491,-0.09261544421315193,-0.03112517180852592,0.02908030990511179,0.06176283210515976,-0.029713315656408668,-0.06313754711300135,0.07314669154584408,-0.040917047299444675,0.019244014052674174,-6.861021392978728e-05,0.060301064513623714,0.06338569335639477,0.04232270899228752,-0.012278866815904621,0.12456459738314152,0.027654998004436493,0.058019449934363365,-0.015965632861480117,0.07151412032544613,0.0581353735178709
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.06052245050668716,0.05688410997390747,0.04520371295511723,0.02508854288607836,0.007549718208611012,-0.06930789649486542,0.06705437675118446,0.16919841915369033,-0.11097310036420822,-0.11151916086673737,0.009252824808936567,-0.11704441383481026,-0.05450887903571129,0.013035895046778023,0.008708386169746517,-0.03471378888934851,0.07946209460496903,0.0371055644005537,-0.03363940697163344,-0.19941520243883132,0.021630059741437436,0.015332857528119349,0.1381976783275604,-0.017036945465952157,-0.02382864011451602,0.04496555179357529,-0.07364236488938332,0.057387445122003555,-0.04364827163517475,0.0425987359136343,0.0462714321911335,-0.06621820591390133,0.0437464389950037,-0.06869506761431694,-0.04632270634174347,0.05995567925274372,0.04668102115392685,0.006925551011227072,-0.03603445068001747,-0.022844718396663667,0.07142507210373879,-0.043100039660930636,-0.09169936701655387,0.09005986154079437,0.0321613734588027,-0.012437584437429905,-0.06472261622548103,-0.035721030458807944,0.03736655339598656,0.031050488539040088,-0.0012669697403907775,-0.07480260580778123,0.0071649482706561685,-0.023794469237327576,-0.03577313963323832,-0.03104796204715967,0.03565073739737272,-0.0635368600487709,0.04033938981592655,0.04337067753076553,-0.03037778362631798,-0.049339454248547555,0.1381731539964676,-0.00660472996532917,-0.04687997065484524,0.10605576261878014,0.027010908350348473,0.11965418159961701,-0.0966178834438324,-0.0020407351665198805,0.025754955410957337,0.11767268627882004,0.08143323585391045,0.045767579972743985,0.06251102462410926,0.052702372521162034,0.0692510150372982,0.020111506804823875,-0.020076896622776987,-0.08201530575752258,-0.10527644455432891,-0.029815323278307916,0.03317013084888458,0.06259589195251465,-0.035699144937098026,-0.06620048880577087,0.07544295713305474,-0.04581312201917172,0.02211554329842329,0.0037236690055578946,0.06929415315389634,0.06481068879365921,0.04657071828842163,-0.01932955423835665,0.1388862907886505,0.039746944606304166,0.06392606124281883,-0.020617731381207705,0.07634896859526634,0.05745073482394218
1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056968907515207924,0.05819848055640856,0.04745010348657767,0.02381923437739412,0.009421590163886625,-0.0684242049853007,0.06971443009873231,0.17285381505886713,-0.11429383357365926,-0.11541167522470157,0.014781313793112835,-0.11868001768986385,-0.05113814150293668,0.014005806956750652,0.010104191101466617,-0.03383421835800012,0.08868842696150143,0.03977672259012858,-0.037140323470036186,-0.21312044809261957,0.02191538301606973,0.014491993002593517,0.14669263114531836,-0.01920352162172397,-0.022972450281182926,0.04891924870510896,-0.07395091404517491,0.056340496987104416,-0.046693458842734493,0.04607539934416612,0.04844866941372553,-0.06343827893336614,0.0461969239016374,-0.06903589454789956,-0.049664887910087906,0.06028431964417299,0.0422100443392992,0.0038289380026981235,-0.04114003945142031,-0.026744044075409572,0.07197284077604611,-0.042585140094161034,-0.09137810642520587,0.0911963867644469,0.03433001134544611,-0.0119328653284659,-0.06696216762065887,-0.04107976704835892,0.03294116724282503,0.0338821429759264,-0.000711744447471574,-0.0773895134528478,-0.0009131270150343577,-0.0283313471203049,-0.039433992778261505,-0.03984601361056169,0.0313757307206591,-0.06801755167543888,0.03729238174855709,0.04137207816044489,-0.03427573541800181,-0.05502064215640227,0.1452233058710893,-0.004312412328242014,-0.053943817193309464,0.11311711991826694,0.024779943749308586,0.11803612237175305,-0.10234265277783076,-0.003549189326198151,0.027244712846974533,0.12638465563456217,0.07956103670100372,0.05027497746050358,0.06328480194012324,0.05242117245992025,0.07866297165552776,0.020415567327290773,-0.021249451364080112,-0.0794602216531833,-0.10400941595435143,-0.031553994243343673,0.031144127249717712,0.06677746462325256,-0.038914025450746216,-0.07009218446910381,0.08143361782034238,-0.05006495490670204,0.022381250746548176,0.0036271080219497285,0.06876881668965022,0.06705240222314994,0.05012742926677068,-0.01878400395313899,0.1423684830466906,0.0390544260541598,0.06984205419818561,-0.023366478582223255,0.07824187229077022,0.058376277486483254
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0676519051194191,0.06635551527142525,0.05828307941555977,0.03331613726913929,0.00881626612196366,-0.07972234984238942,0.08023874461650848,0.19444940984249115,-0.12824526180823645,-0.13277616848548254,0.014534247107803822,-0.13434198002020517,-0.06113307923078537,0.014024144348998865,0.01072745956480503,-0.036315844083825745,0.09801674634218216,0.042082659900188446,-0.04523823534448942,-0.2389169285694758,0.02755201483766238,0.020672925127049286,0.16419097781181335,-0.02372167818248272,-0.027682190760970116,0.05633872250715891,-0.08636457473039627,0.06893716255823772,-0.056595164040724434,0.05455673858523369,0.04979439824819565,-0.07323241233825684,0.053045706202586494,-0.08441505084435146,-0.05369089667995771,0.06640184173981349,0.050251591950654984,0.006827019698296984,-0.04438481045265993,-0.024708567187190056,0.08244602382183075,-0.04717315609256426,-0.10806339979171753,0.10326884190241496,0.04030741254488627,-0.017839410652716953,-0.07453015570839246,-0.04132161537806193,0.04502526546518008,0.041214761013785996,-0.0026631055710216365,-0.08412714799245198,0.007813858799636364,-0.0337375762561957,-0.040849300722281136,-0.03679490772386392,0.03667856939136982,-0.07098673035701115,0.04414408653974533,0.05468360582987467,-0.036343310649196305,-0.059414684772491455,0.15625026325384775,-0.005315012608965238,-0.05515408640106519,0.12545326352119446,0.02864306295911471,0.13853484143813452,-0.11171985914309819,-0.0035190770092109838,0.03119336689511935,0.13720015933116278,0.09255666534105937,0.05159785971045494,0.0682914989689986,0.058679986745119095,0.08661366750796635,0.019753230114777882,-0.02024208257595698,-0.09793708970149358,-0.1247955212990443,-0.031987409417827926,0.03685505626102289,0.07388837138811748,-0.04204286076128483,-0.07723262409369151,0.09295140951871872,-0.052510991071661316,0.02763740283747514,0.0030715314108723155,0.079178586602211,0.07233493899305661,0.05433044210076332,-0.020747291545073192,0.1608702540397644,0.04345392808318138,0.07165079563856125,-0.02631404809653759,0.08647530277570088,0.06675288453698158
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,-0.05178082796434561,0.058642903342843056,0.04245376711090406,0.018712816721138854,0.012405928069104752,-0.06184415519237518,0.06447289263208707,0.1494097113609314,-0.09775784363349278,-0.10466397988299529,0.01171346025269789,-0.10741991053024928,-0.04647825984284282,0.0029819740642172596,0.011427124729380012,-0.027826176024973392,0.07780807589491208,0.03009829328705867,-0.03032726313297947,-0.1887124478816986,0.024298300656179588,0.018723204149864614,0.12681851660211882,-0.017806749635686476,-0.025256816918651264,0.046756370924413204,-0.0681298083315293,0.0459478764484326,-0.038177741381029286,0.03950960747897625,0.03843335900455713,-0.056726268182198204,0.04040043940767646,-0.06416383323570092,-0.04243954457342625,0.05092004748682181,0.03583401317397753,0.012000665379067263,-0.034919527980188526,-0.02123891469091177,0.06791070848703384,-0.03843373494843642,-0.07589226961135864,0.08483949365715186,0.03300742028901974,-0.015061648096889257,-0.06063558037082354,-0.03514544665813446,0.03377633976439635,0.029946935052673023,0.0010348347762677197,-0.06140026946862539,0.007963975154173871,-0.030756266477207344,-0.03259586806719502,-0.03324302968879541,0.031403236712018646,-0.05435058567672968,0.03624674739936987,0.03994361776858568,-0.030530160292983055,-0.049983272328972816,0.12797032172481218,0.0021525312598290234,-0.042165918896595635,0.09815269522368908,0.02164964424446225,0.10915360475579898,-0.08818151926000913,-0.006626924984933187,0.020517473729948204,0.10367588326334953,0.07384400442242622,0.04451580469806989,0.0540929784377416,0.0462022398908933,0.07040316859881084,0.017851475160568953,-0.016084093833342195,-0.07167387877901395,-0.0977915283292532,-0.02722696269241472,0.03130975210418304,0.05553081693748633,-0.027380011044442654,-0.05794609462221464,0.07654579418400924,-0.03636775196840366,0.02116466344644626,-0.0006800240807933733,0.0658420491963625,0.06050273279349009,0.045838248605529465,-0.013672696116069952,0.12730307256182036,0.03224934358149767,0.059035262713829674,-0.014639525053401789,0.068472471088171,0.05280896710852782
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05537340665856997,0.05783824870983759,0.05056134735544523,0.02333071796844403,0.004058351723263816,-0.07194429139296214,0.07145238667726517,0.17633396635452905,-0.11543404062589009,-0.11900714039802551,0.018519596196711063,-0.11916523923476537,-0.051843115439017616,0.013018285622820258,0.008261980721727014,-0.034238152826825775,0.08879979451497395,0.0370451050500075,-0.03657323680818081,-0.21801800032456717,0.02368222301204999,0.016494540497660637,0.15024854242801666,-0.01673920297374328,-0.02597196027636528,0.049874093383550644,-0.07572838291525841,0.056351100405057274,-0.046234672889113426,0.04494603102405866,0.044353449096282326,-0.06247283021608988,0.051279635479052864,-0.06870551158984502,-0.048786990344524384,0.061278281112511955,0.04365898544589678,0.0009148166670153538,-0.04468436911702156,-0.029009671260913212,0.07056201746066411,-0.041392224530378975,-0.09371292839447658,0.09200349450111389,0.033603182062506676,-0.015604671789333224,-0.07064001883069675,-0.039426310608784355,0.033419171969095864,0.03595760899285475,-0.004436197021277621,-0.07562091325720151,-0.0014478715602308512,-0.027681341394782066,-0.03629789004723231,-0.04165981834133466,0.030437187602122624,-0.07063300038377444,0.039708285902937256,0.04361440738042196,-0.03577546589076519,-0.05627065896987915,0.14613581945498785,-0.004881278960965574,-0.055872734636068344,0.11323211093743642,0.021232387982308865,0.11960431436697642,-0.10376772532860438,-0.005794867717971404,0.02913251208762328,0.13166705270608267,0.07816130543748538,0.049477819353342056,0.0658345806101958,0.054927547151843704,0.08151960372924805,0.018945189503331978,-0.022893867765863735,-0.08050070703029633,-0.10354175915320714,-0.028988250841697056,0.03431600518524647,0.07143540183703105,-0.04261991505821546,-0.068732683857282,0.08360369503498077,-0.04804148152470589,0.021453986565272015,0.006413367538092037,0.07175708562135696,0.06743359317382176,0.04930977150797844,-0.01621485160042842,0.1443656583627065,0.03896069899201393,0.06898331269621849,-0.025450920686125755,0.08042043695847194,0.0592499685784181
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.04921554587781429,0.05463607981801033,0.036948516964912415,0.015198699082247913,0.016031356994062662,-0.05578341335058212,0.05998938903212547,0.14589989185333252,-0.09934280067682266,-0.0948070976883173,0.004701335012214258,-0.10333416238427162,-0.034837780985981226,0.007165964343585074,0.01611540326848626,-0.03662928845733404,0.0735032819211483,0.03395610582083464,-0.029893106315284967,-0.18174304068088531,0.01853702962398529,0.009000581339932978,0.11405360326170921,-0.020836411509662867,-0.01957140676677227,0.036851014010608196,-0.059609683230519295,0.045929884538054466,-0.041202262975275517,0.03975095599889755,0.04070354159921408,-0.05651126429438591,0.030271353665739298,-0.061139004305005074,-0.041878143325448036,0.053678927943110466,0.030315103009343147,0.010837384965270758,-0.03041613381356001,-0.023200681433081627,0.06172317638993263,-0.038334921002388,-0.07307922840118408,0.08408896066248417,0.03162213135510683,-0.013693810906261206,-0.055675212293863297,-0.035575054585933685,0.028686637058854103,0.028142579831182957,0.004286781419068575,-0.058337148278951645,0.0052117506274953485,-0.03026153426617384,-0.03104905830696225,-0.03389142733067274,0.02787938993424177,-0.05533535499125719,0.030342767015099525,0.034879027865827084,-0.027220173738896847,-0.04941650480031967,0.12114933505654335,-0.001024487522954587,-0.042992934584617615,0.09629545547068119,0.02601934550330043,0.10588757693767548,-0.08396130055189133,-0.0042446733568795025,0.0254147807136178,0.1020841933786869,0.0715622641146183,0.0457840021699667,0.05347692407667637,0.05202702432870865,0.07189920544624329,0.02184491604566574,-0.014485362684354186,-0.06398466601967812,-0.09100657887756824,-0.02576892334036529,0.025313183665275574,0.05314666964113712,-0.02577253058552742,-0.05772960186004639,0.0689390916377306,-0.040612468495965004,0.027882734313607216,0.0027386072324588895,0.06066649220883846,0.060578955337405205,0.04937608726322651,-0.01859293971210718,0.12655195966362953,0.03749245870858431,0.056868892163038254,-0.016928379889577627,0.07196888700127602,0.04135597497224808
