0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.07825369983911515,0.047569184005260466,0.040227017179131505,0.03329201079905033,0.013888388127088546,-0.08868426084518433,0.014681512769311667,0.08440093100070953,-0.05027002543210983,-0.05485168173909187,-0.037603216245770454,-0.040452823415398596,-0.04936866723001003,0.06615574061870574,0.0037645339965820313,0.005699812201783061,0.08376971483230591,0.002126606891397387,-0.015282492665573955,-0.12674445807933807,-0.04185890406370163,-0.010251607187092305,0.03895280379801989,0.02449422162026167,-0.021601326763629913,0.012329192459583282,-0.034056469798088074,0.020493356324732304,-0.004724412783980369,0.022000174969434738,0.013218113780021667,-0.050981675088405606,0.024243265576660632,-0.028242315351963043,0.022764609009027482,0.024839339964091777,0.012964411452412606,-0.018678921461105346,-0.01343853333964944,-0.06281243711709976,0.040521352738142016,-0.011480536870658397,-0.0491291232407093,0.07425682842731476,0.03307276964187622,-0.020523961912840605,-0.03828322067856789,-0.02430576216429472,0.044445717334747316,-5.659717135131359e-05,-0.032124464958906175,-0.02815912328660488,-0.02220054417848587,-0.007754499185830354,-0.04754185490310192,-0.0040087059140205385,0.02458292990922928,-0.013152531255036593,0.0639015220105648,-0.0003812976996414363,-0.013213071553036571,-0.012191183865070343,0.12241728007793426,-0.0033703007968142627,-0.036744605377316476,0.04537777453660965,0.015243852697312831,0.04767930172383785,-0.01175910048186779,-0.014928168430924416,0.06186160370707512,0.05742181241512299,0.06788082793354988,0.014849693700671195,0.012167402356863023,0.04842607453465462,0.042620649933815,-0.09594643115997314,-0.08493582159280777,-0.01404744815081358,-0.07679411396384239,0.02978069372475147,0.04117638394236565,0.05822084993124008,0.012084567174315452,0.014462633617222309,0.015688574220985175,0.034217567555606364,0.03878140226006508,0.0012515025213360787,0.03196121826767921,0.028805760852992534,0.012888303399085999,-0.05530398264527321,0.10079364627599716,0.0410173162817955,0.05118872448801994,0.09361638203263282,0.01984505299478769,0.012143167108297348
-0.07814427278935909,0.046982474625110626,0.04004452610388398,0.03207431500777602,0.01460794685408473,-0.08798234909772873,0.013718237052671611,0.08374695479869843,-0.04976031742990017,-0.05405181087553501,-0.037980998400598764,-0.041981729213148355,-0.04896831838414073,0.06639339029788971,0.004333766992203891,0.006296811392530799,0.08181638643145561,0.002539454959332943,-0.013590387476142496,-0.12510867789387703,-0.04154882486909628,-0.010917408973909914,0.03899755352176726,0.02475170255638659,-0.01943414192646742,0.012305524665862322,-0.034492574632167816,0.018713909899815917,-0.004144579521380365,0.02002282440662384,0.015429407823830843,-0.05131050944328308,0.02507797977887094,-0.02741940598934889,0.022502240724861622,0.025117108365520835,0.014177295379340649,-0.01742327306419611,-0.011469861143268645,-0.06288251653313637,0.038654640316963196,-0.011108730221167207,-0.04847446549683809,0.07373504713177681,0.03158307448029518,-0.018833381007425487,-0.037834866903722286,-0.024260455509647727,0.04395122826099396,0.00046761700650677085,-0.03227422758936882,-0.028362290002405643,-0.023219054099172354,-0.005816587363369763,-0.04617777792736888,-0.0041035054018720984,0.025320036336779594,-0.012738779070787132,0.06371582951396704,-0.00037950392288621515,-0.013849019480403513,-0.011546761263161898,0.12145377323031425,-0.003190681483829394,-0.03650312265381217,0.04576808214187622,0.014763714512810111,0.046450764406472445,-0.010573551524430513,-0.014710428193211555,0.06100651528686285,0.05667871609330177,0.06857377011328936,0.015556736383587122,0.013080672128126025,0.04701743181794882,0.04191016685217619,-0.09456944651901722,-0.08512453362345695,-0.013424657983705401,-0.07544445339590311,0.030134552158415318,0.042145946994423866,0.05754711478948593,0.011382382130250335,0.01418256713077426,0.014848260558210313,0.032401146134361625,0.03705810755491257,0.002296732214745134,0.031073108315467834,0.02835433348082006,0.013900405028834939,-0.05613930430263281,0.09965232945978642,0.042559659108519554,0.05095564853399992,0.09273017663508654,0.018687491538003087,0.012511373031884432
-0.0760610830038786,0.0461378488689661,0.03911210270598531,0.03132747346535325,0.013994358014315367,-0.08268889412283897,0.01103409321513027,0.08187371864914894,-0.047189648263156414,-0.052207907661795616,-0.037982497829943895,-0.03797938069328666,-0.04938285006210208,0.06392214074730873,0.0023289185483008623,0.00502611231058836,0.08020555786788464,0.005440310458652675,-0.010574076732154936,-0.12137192487716675,-0.0396425211802125,-0.014469174668192863,0.036113883601501584,0.024718783097341657,-0.018779116682708263,0.012303658295422792,-0.03250471502542496,0.0212134278845042,-0.004180699936114252,0.020594265311956406,0.016030988190323114,-0.04878245294094086,0.02361538796685636,-0.029701573308557272,0.022165555972605944,0.022262447280809283,0.013358684722334146,-0.016819731332361698,-0.012662297231145203,-0.060875460505485535,0.038177029229700565,-0.011291147209703922,-0.0473563214763999,0.07033613324165344,0.03161253593862057,-0.018370856414549053,-0.03675201255828142,-0.024829015834257007,0.04305920284241438,0.0016740339924581349,-0.029499447904527187,-0.02812634501606226,-0.020234972704201937,-0.005292825284413993,-0.043020117562264204,-0.004234069841913879,0.02178753772750497,-0.011451138067059219,0.05902438145130873,-0.0005653407279169187,-0.010204203601460904,-0.011313443072140217,0.11746928468346596,-0.0014601664734072983,-0.033225254621356726,0.043425084091722965,0.01531926286406815,0.043536892626434565,-0.010154922492802143,-0.012837216490879655,0.06122072134166956,0.05641433969140053,0.06489875819534063,0.014989973977208138,0.013515390455722809,0.04795439261943102,0.040423414669930935,-0.08848016895353794,-0.07972097583115101,-0.014382901834324002,-0.07346002478152514,0.02989123947918415,0.039867790415883064,0.05328107438981533,0.010786795755848289,0.012722635641694069,0.014317393186502159,0.03358982573263347,0.03459936939179897,0.0007532897288911045,0.02968690264970064,0.028251269599422812,0.014096030266955495,-0.055171250365674496,0.09660142846405506,0.03977973107248545,0.049079639837145805,0.08946893271058798,0.01659791194833815,0.013106737053021789
-0.10189954340457916,0.06562085673213006,0.04823872745037079,0.04329986870288849,0.014487150125205517,-0.1128861203789711,0.015277770906686782,0.1077105313539505,-0.06599677875638008,-0.06906751766800881,-0.044411078095436096,-0.04795456379652023,-0.06307483837008476,0.08298931121826172,0.004234338435344398,0.005227804835885763,0.11197537332773208,0.003989871952217072,-0.019867570698261262,-0.1637649118900299,-0.05386124774813652,-0.016680753510445356,0.04657861441373825,0.03154518529772758,-0.02735556587576866,0.01366836205124855,-0.043912915885448454,0.0307798121124506,-0.0074173891451209785,0.028836481273174286,0.017998864501714708,-0.06645640730857849,0.03080914206802845,-0.03682096228003502,0.028790661692619325,0.03415393009781838,0.014020643383264541,-0.023691581562161446,-0.018290259502828123,-0.07873876243829728,0.050084251910448074,-0.013657547160983085,-0.06103468760848045,0.09335153698921203,0.0436169371008873,-0.027913331240415572,-0.04725102260708809,-0.03140678107738495,0.05559279844164848,0.0022471264470368623,-0.03865441158413887,-0.03529152609407902,-0.027573113143444062,-0.009466690383851529,-0.0626047506928444,-0.006984740030020475,0.03371623381972313,-0.018179490603506564,0.07919395565986634,0.0004899163264781237,-0.01691473051905632,-0.017320010997354984,0.1573871672153473,-0.005821941792964936,-0.04448045417666435,0.0529478594660759,0.024444399401545525,0.05527280494570732,-0.017312983609735967,-0.019084382802248,0.08111131340265273,0.07365197986364365,0.08525757044553757,0.019128851220011713,0.014721274189651013,0.06518456488847732,0.05387177392840385,-0.11932830810546875,-0.10601557344198227,-0.02015170454978943,-0.09774856269359589,0.03754162453114986,0.05590098947286606,0.07715123891830444,0.017590371519327165,0.018441432900726796,0.019056401588022708,0.046800903230905536,0.05196792781352997,0.000488859647884965,0.03694592714309693,0.04017326682806015,0.015559550188481808,-0.07188678681850433,0.12981938868761062,0.049699985235929486,0.06652025133371353,0.12088910192251205,0.02657977379858494,0.019547964632511138
-0.09823882579803467,0.06334303040057421,0.047063445672392845,0.040621260181069374,0.015027338406071067,-0.10955759696662426,0.016245688311755657,0.10394484922289848,-0.06294255796819925,-0.0670104743912816,-0.04253632016479969,-0.04600835591554642,-0.059729297645390034,0.07953882962465286,0.005572032532654703,0.005131996935233474,0.10897327028214931,0.004590369513607584,-0.02060662768781185,-0.1587585285305977,-0.0525662237778306,-0.015658873482607305,0.04524239245802164,0.029585622251033783,-0.026341323740780354,0.015046686865389347,-0.04115652572363615,0.028604240622371435,-0.006009675969835371,0.029104181099683046,0.016313097439706326,-0.06467081233859062,0.030324687715619802,-0.03663103748112917,0.028335563372820616,0.03131403215229511,0.012809330597519875,-0.022447018418461084,-0.017686090199276805,-0.07545134797692299,0.04843535553663969,-0.013690926600247622,-0.05962151009589434,0.09110768139362335,0.04159021936357021,-0.026595269329845905,-0.045107523910701275,-0.031130031682550907,0.05380798224359751,0.0021011450444348156,-0.03819697070866823,-0.034377111587673426,-0.026874354109168053,-0.011090664193034172,-0.06065667234361172,-0.004120163037441671,0.033881145529448986,-0.01704900641925633,0.07517198845744133,0.001391659607179463,-0.015701172407716513,-0.016837373143061996,0.14996334165334702,-0.004957160912454128,-0.040891644544899464,0.051733437925577164,0.025467232801020145,0.05518060736358166,-0.015960090095177293,-0.01738318894058466,0.07703689113259315,0.06986255012452602,0.08211002685129642,0.019363113678991795,0.014410746050998569,0.0642751082777977,0.0526015879586339,-0.11461865901947021,-0.10136049799621105,-0.0200080843642354,-0.09503152966499329,0.035520285833626986,0.054707618430256844,0.07478831335902214,0.017138449475169182,0.018970560980960727,0.020779406186193228,0.04469032492488623,0.05034514982253313,-0.00011363608064129949,0.03726201690733433,0.03706245310604572,0.014407288050279021,-0.06904279813170433,0.12434003315865993,0.04966978821903467,0.06535800732672215,0.11580049805343151,0.024496437516063452,0.017620410304516554
-0.08216290388788496,0.050242866788591654,0.04301801456936768,0.03404839549745832,0.01251287039901529,-0.0949709489941597,0.015358452086469956,0.08973228292805809,-0.052434143743344715,-0.05903837829828262,-0.03719213471880981,-0.04262310027011803,-0.04908776256654944,0.06863886809774808,0.006219132337719202,0.004927014100498387,0.08920708405120033,0.003944358231300222,-0.015567295353061386,-0.1337199711373874,-0.0454379745892116,-0.01192878931760788,0.04135119130036661,0.02436627460909741,-0.023749083812747682,0.013690277534936155,-0.03842875733971596,0.021630804320531234,-0.003984071164658027,0.02423932616199766,0.014669687021523714,-0.05433159640857151,0.025229161206100668,-0.02915823113705431,0.024067040798919543,0.027000348083674908,0.015219505610210555,-0.017333301582506726,-0.012646232265979052,-0.06276283306734902,0.044442269418920786,-0.010926254226693086,-0.05290347816688674,0.07796329046998705,0.03314826371414321,-0.020154552733791724,-0.039414992822068076,-0.02630018296518496,0.04478473748479571,0.002010874849345003,-0.03226001347814288,-0.02986857428082398,-0.024542982024805888,-0.006934478280267545,-0.04824331748698439,-0.004734009836933443,0.0281582809984684,-0.012030242210520166,0.06735888655696597,0.0008053215154047523,-0.014810016345498818,-0.014365703931876592,0.1256475948861667,-0.005026209334443722,-0.037651409261993,0.0458921454846859,0.018022118801517144,0.045920730967606814,-0.011072871940476554,-0.01682938848223005,0.06564987929803985,0.057594913457121165,0.0707380228808948,0.0174646114132234,0.013620313123932906,0.052866967128855843,0.04335330958877291,-0.09902401268482208,-0.09032074042728969,-0.01654505210795573,-0.08146438268678528,0.03410418517887592,0.04774331780416625,0.06201926938125065,0.013008553900622897,0.01508695406040975,0.01633511669933796,0.03532971375222717,0.041931956474270136,0.001884252847438412,0.032180942062820704,0.030230587481388023,0.01185200163828475,-0.05989538612110274,0.1057501488498279,0.0431103269968714,0.05480930262378284,0.09921136870980263,0.020142540468701293,0.0134434098643916
-0.08758608810603619,0.05681999493390322,0.042540804482996464,0.03623525658622384,0.013766676187515259,-0.10071567073464394,0.011585809290409088,0.09337886236608028,-0.05746041238307953,-0.059070294722914696,-0.039377874694764614,-0.043283289298415184,-0.05122032854706049,0.07319043949246407,0.004154145339271054,0.006942478532437235,0.09869195334613323,0.002841322944732383,-0.016081594629213214,-0.14379898831248283,-0.04756231466308236,-0.017359256744384766,0.040327079128474,0.025479041505604982,-0.023644348606467247,0.011147961835376918,-0.03625398874282837,0.024890583008527756,-0.005656787805492058,0.026230208575725555,0.013162422343157232,-0.06085321307182312,0.027734662406146526,-0.031457371078431606,0.025439386256039143,0.02816515415906906,0.0108969648135826,-0.02182417130097747,-0.01585095375776291,-0.07233620248734951,0.04112164955586195,-0.012364360271021724,-0.050372048281133175,0.08360102027654648,0.03810750413686037,-0.024432359961792827,-0.04288322292268276,-0.029403147753328085,0.04573607724159956,6.356550147756934e-05,-0.03773525916039944,-0.031005896627902985,-0.029244843404740095,-0.010457286611199379,-0.05398612469434738,-0.007178990636020899,0.02904688101261854,-0.01903634355403483,0.06800458952784538,0.002348725334741175,-0.014740301063284278,-0.018228741828352213,0.13969341479241848,-0.005867971223779023,-0.04085822217166424,0.047915130853652954,0.02117440989241004,0.04915873520076275,-0.016293273540213704,-0.017311082687228918,0.07019329071044922,0.06730443984270096,0.07388599310070276,0.01802666042931378,0.01340507110580802,0.058079286478459835,0.04906548000872135,-0.10411960445344448,-0.09454443864524364,-0.01662592333741486,-0.08338673692196608,0.03319418244063854,0.0516849011182785,0.06915635615587234,0.011349469365086406,0.016876502661034465,0.016601217328570783,0.04097190545871854,0.04439476691186428,0.0005504930741153657,0.03408344788476825,0.0340966684743762,0.01274271309375763,-0.062147149816155434,0.11510062403976917,0.0457367617636919,0.06207358092069626,0.1053495891392231,0.021946423454210162,0.019201839342713356
-0.11489770313103993,0.07380135357379913,0.05609570195277532,0.04707173009713491,0.021713933286567528,-0.1273175080617269,0.015754641965031624,0.12894699970881143,-0.06994887193044026,-0.07644291967153549,-0.0525249478717645,-0.0566775898138682,-0.06609723468621571,0.09498566389083862,0.004415214449788134,0.002062224278536936,0.1299232840538025,0.006835345799724261,-0.021109542498985927,-0.18876293301582336,-0.06450011829535167,-0.019950903331240017,0.04926027109225591,0.03726661577820778,-0.03061497708161672,0.011021542052427927,-0.044570326805114746,0.03462672233581543,-0.008803881394366423,0.03552018851041794,0.017651030483345192,-0.08189237862825394,0.03267348433534304,-0.042372154692808785,0.030824821442365646,0.03440713634093603,0.016299592331051826,-0.028721744815508526,-0.01796181375781695,-0.09055639803409576,0.05244235694408417,-0.01043357839807868,-0.07121712962786357,0.10654235382874806,0.050928489615519844,-0.03317281479636828,-0.05009383708238602,-0.03884632637103399,0.05909267192085584,0.00027427729219198227,-0.04681182031830152,-0.04313867539167404,-0.03335019201040268,-0.011421841258804003,-0.0717582752307256,-0.007446644206841786,0.036895292500654854,-0.023395445197820663,0.08807009706894557,0.002900210519631704,-0.019900298366943996,-0.020756561309099197,0.18425739804903665,-0.006870676763355732,-0.05477034548918406,0.06478570898373921,0.03390086442232132,0.06305039922396342,-0.02260822430253029,-0.019871392597754795,0.09268975754578908,0.0928760717312495,0.10042207688093185,0.019760020698110264,0.01808108761906624,0.07913131515185039,0.06900172928969066,-0.1405901958545049,-0.12776142358779907,-0.019110895693302155,-0.11175864189863205,0.03931674857934316,0.06470336019992828,0.08997464179992676,0.02053101919591427,0.023276366914312046,0.019562068705757458,0.05197905500729879,0.05871675411860148,0.0045209576686223345,0.0423505591849486,0.044462092220783234,0.019744277000427246,-0.08474718034267426,0.1547012726465861,0.06285857905944188,0.0801762193441391,0.13902060190836588,0.03449183205763499,0.022250905632972717
-0.07064124196767807,0.045850894103447594,0.03658808643619219,0.027910570924480755,0.00789376332735022,-0.07627703994512558,0.015793834812939167,0.07616673409938812,-0.046956704929471016,-0.04903281604250272,-0.03561958111822605,-0.03501418977975845,-0.0423714437832435,0.05476986616849899,-0.00048087863251566887,2.3918614412347477e-05,0.07678372909625371,0.0002790148913239439,-0.013162365028013786,-0.11621975650389989,-0.03866739198565483,-0.012416607855508724,0.030791945134600002,0.02409805916249752,-0.0236480509241422,0.010321984067559242,-0.02762637784083684,0.01659474770228068,-0.006478822013984124,0.020850454612324636,0.010257611672083536,-0.04671949396530787,0.015853296344478924,-0.025099894652764004,0.021633397787809372,0.025877421100934345,0.008820090598116318,-0.01537027582526207,-0.010632282433410486,-0.05582903201381365,0.03880574678381284,-0.010299785838772854,-0.04192569541434447,0.06414503355820973,0.029437001173694927,-0.023002950785060722,-0.03285115770995617,-0.018801985929409664,0.03557957770923773,0.0010287668895519648,-0.023045364146431286,-0.02494468664129575,-0.014323776898284754,-0.010350306207935015,-0.04515340241293112,-0.00319251068867743,0.023608297109603882,-0.014861707265178362,0.05253275049229463,-0.0010969394352287054,-0.009674804595609507,-0.011167421471327543,0.10789489994446437,-0.005136704809653263,-0.02900049090385437,0.0374795397122701,0.014151832399268946,0.04225947832067808,-0.011241095994288722,-0.01872353069484234,0.05783786624670029,0.05229877556363741,0.059326767921447754,0.015768708661198616,0.009189959925909838,0.0453205481171608,0.03831648454070091,-0.08374037966132164,-0.07279255986213684,-0.009763423702679574,-0.06463825702667236,0.026171499863266945,0.03847896804412206,0.05063084761301676,0.013297503193219503,0.01418084433923165,0.015300299351414045,0.03284664203723272,0.040200245256225266,0.00019974540919065475,0.02996664308011532,0.030527574320634205,0.00795908955236276,-0.049465873589118324,0.09275784219304721,0.03485037758946419,0.042682347198327385,0.08154929553469022,0.02102622389793396,0.01153210736811161
-0.06787606080373128,0.04441539446512858,0.039906542748212814,0.02573670322696368,0.009940218646079302,-0.07978111257155736,0.013081158511340618,0.07907360047101974,-0.04481109417974949,-0.051113542169332504,-0.03313729353249073,-0.03753026450673739,-0.038000939413905144,0.056840271999438606,0.003961848095059395,0.002191373612731695,0.07494009286165237,0.003226270181282113,-0.009765684449424347,-0.11671564231316249,-0.039692532271146774,-0.014453794807195663,0.03259719225267569,0.02086225152015686,-0.021382930999000866,0.011260484966138998,-0.033895800511042275,0.016853506366411846,-0.004040004181054731,0.020709670924892027,0.011435611018290123,-0.04829567422469457,0.020087641353408497,-0.023996376742919285,0.022434584175546963,0.02599414624273777,0.011842204413066307,-0.015201059480508169,-0.008174584557612738,-0.05428221449255943,0.03793667132655779,-0.008293168774495522,-0.04266465020676454,0.0666443333029747,0.027880659326910973,-0.01783537461111943,-0.03501031858225664,-0.023716873799761135,0.035382711018125214,0.004579453341042002,-0.024646007766326267,-0.023269904777407646,-0.020376090270777542,-0.007749158889055252,-0.03888303476075331,-0.005443579827745755,0.024135527511437733,-0.010150078684091568,0.05472147775193056,0.001408707272882263,-0.01579981731871764,-0.013078231830149889,0.10351069271564484,-0.004301319325653215,-0.030119415372610092,0.03703671942154566,0.015946478272477787,0.03647110114494959,-0.006657472734029095,-0.017520005504290264,0.058816139896710716,0.04865048949917158,0.05844566101829211,0.016668574263652165,0.010970421135425568,0.04705873504281044,0.03924339761336645,-0.08242843424280484,-0.07516359289487202,-0.011443759974402687,-0.0681100736061732,0.030664417892694473,0.04421098157763481,0.052143123000860214,0.009567274013534188,0.014743108302354813,0.013626452380170425,0.030893719444672268,0.0388343787441651,0.0011989180541907747,0.02873571279148261,0.028183308740456898,0.01004333949337403,-0.05283522978425026,0.09169187024235725,0.03726214915513992,0.046003212531407676,0.08434474592407544,0.015922310451666515,0.013143464302023252
